,neighbor,probability,distance,reference,id,perm
722,C,1.0859723,755.3469,D,0,1
723,C,1.0131923,775.7347,D,0,1
724,C,0.9527298,796.12244,D,0,1
725,C,0.882042,816.5102,D,0,1
726,C,0.8508121,836.89795,D,0,1
727,C,0.80964494,857.2857,D,0,1
728,C,0.7780489,877.67346,D,0,1
729,C,0.77357125,898.0612,D,0,1
730,C,0.7404164,918.449,D,0,1
731,C,0.7324063,938.83673,D,0,1
732,C,0.73640954,959.2245,D,0,1
733,C,0.7308239,979.61224,D,0,1
734,C,0.7361188,1000.0,D,0,1
735,D,1.3703858,21.387754,D,0,1
736,D,1.3557959,41.77551,D,0,1
737,D,1.3442347,62.163265,D,0,1
738,D,1.3240504,82.55102,D,0,1
739,D,1.3014708,102.938774,D,0,1
740,D,1.284728,123.32653,D,0,1
741,D,1.2608552,143.71428,D,0,1
742,D,1.2385502,164.10204,D,0,1
743,D,1.2133892,184.48979,D,0,1
744,D,1.1910006,204.87755,D,0,1
745,D,1.1644909,225.2653,D,0,1
746,D,1.1335491,245.65306,D,0,1
747,D,1.1078618,266.0408,D,0,1
748,D,1.0802275,286.42856,D,0,1
749,D,1.0563836,306.8163,D,0,1
750,D,1.0301994,327.20407,D,0,1
751,D,1.0059949,347.59183,D,0,1
752,D,0.98230594,367.97958,D,0,1
753,D,0.9574484,388.36734,D,0,1
754,D,0.9349737,408.7551,D,0,1
755,D,0.916327,429.14285,D,0,1
756,D,0.90141696,449.5306,D,0,1
757,D,0.8859218,469.91837,D,0,1
758,D,0.8717898,490.30612,D,0,1
759,D,0.86389154,510.69388,D,0,1
760,D,0.8569522,531.0816,D,0,1
761,D,0.85360605,551.46936,D,0,1
762,D,0.85089576,571.8571,D,0,1
763,D,0.8549053,592.2449,D,0,1
764,D,0.8646332,612.6326,D,0,1
765,D,0.88091487,633.0204,D,0,1
766,D,0.8943587,653.40814,D,0,1
767,D,0.9112642,673.7959,D,0,1
768,D,0.9264728,694.18365,D,0,1
769,D,0.94114727,714.5714,D,0,1
770,D,0.95612293,734.95917,D,0,1
771,D,0.9705874,755.3469,D,0,1
772,D,0.9829696,775.7347,D,0,1
773,D,0.99514925,796.12244,D,0,1
774,D,1.0075848,816.5102,D,0,1
775,D,1.0167981,836.89795,D,0,1
776,D,1.0262654,857.2857,D,0,1
777,D,1.0343759,877.67346,D,0,1
778,D,1.0430346,898.0612,D,0,1
779,D,1.0520653,918.449,D,0,1
780,D,1.0596104,938.83673,D,0,1
781,D,1.0665634,959.2245,D,0,1
782,D,1.0728704,979.61224,D,0,1
783,D,1.0774777,1000.0,D,0,1
