,neighbor,probability,distance,reference,id,perm
259,Ependymal,0.7785459,306.8163,Astrocytes,0,1
260,Ependymal,1.1343527,327.20407,Astrocytes,0,1
261,Ependymal,1.1073996,347.59183,Astrocytes,0,1
262,Ependymal,1.0513034,367.97958,Astrocytes,0,1
263,Ependymal,1.1194576,388.36734,Astrocytes,0,1
264,Ependymal,1.0834184,408.7551,Astrocytes,0,1
265,Ependymal,1.1310879,429.14285,Astrocytes,0,1
266,Ependymal,0.76739925,449.5306,Astrocytes,0,1
267,Ependymal,1.6032453,469.91837,Astrocytes,0,1
268,Ependymal,1.2280262,490.30612,Astrocytes,0,1
269,Ependymal,0.9977725,510.69388,Astrocytes,0,1
270,Ependymal,1.3618908,531.0816,Astrocytes,0,1
271,Ependymal,1.2841003,551.46936,Astrocytes,0,1
272,Ependymal,1.4620055,571.8571,Astrocytes,0,1
273,Ependymal,1.538719,592.2449,Astrocytes,0,1
274,Ependymal,1.7553672,612.6326,Astrocytes,0,1
275,Ependymal,1.1739336,633.0204,Astrocytes,0,1
276,Ependymal,1.2676307,653.40814,Astrocytes,0,1
277,Ependymal,1.3103172,673.7959,Astrocytes,0,1
278,Ependymal,1.5196795,694.18365,Astrocytes,0,1
279,Ependymal,1.1797493,714.5714,Astrocytes,0,1
280,Ependymal,1.3147929,734.95917,Astrocytes,0,1
281,Ependymal,1.4608098,755.3469,Astrocytes,0,1
282,Ependymal,1.163032,775.7347,Astrocytes,0,1
283,Ependymal,1.3263975,796.12244,Astrocytes,0,1
284,Ependymal,1.1839159,816.5102,Astrocytes,0,1
285,Ependymal,1.127568,836.89795,Astrocytes,0,1
286,Ependymal,0.87188834,857.2857,Astrocytes,0,1
287,Ependymal,1.2891355,877.67346,Astrocytes,0,1
288,Ependymal,1.4201281,898.0612,Astrocytes,0,1
289,Ependymal,1.6747216,918.449,Astrocytes,0,1
290,Ependymal,1.3937547,938.83673,Astrocytes,0,1
291,Ependymal,1.1282765,959.2245,Astrocytes,0,1
292,Ependymal,1.1350969,979.61224,Astrocytes,0,1
293,Ependymal,1.2710309,1000.0,Astrocytes,0,1
