,neighbor,probability,distance,reference,id,perm
2358,Myeloid cells,,1537.2838,CD4 Memory T cells,0,1
2359,Myeloid cells,,1560.919,CD4 Memory T cells,0,1
2360,Myeloid cells,,1584.5541,CD4 Memory T cells,0,1
2361,Myeloid cells,,1608.1892,CD4 Memory T cells,0,1
2362,Myeloid cells,,1631.8243,CD4 Memory T cells,0,1
2363,Myeloid cells,,1655.4595,CD4 Memory T cells,0,1
2364,Myeloid cells,,1679.0946,CD4 Memory T cells,0,1
2365,Myeloid cells,,1702.7297,CD4 Memory T cells,0,1
2366,Myeloid cells,,1726.3649,CD4 Memory T cells,0,1
2367,Myeloid cells,,1750.0,CD4 Memory T cells,0,1
2368,Neutrophils/Monocytes,,24.635136,CD4 Memory T cells,0,1
2369,Neutrophils/Monocytes,,48.27027,CD4 Memory T cells,0,1
2370,Neutrophils/Monocytes,,71.9054,CD4 Memory T cells,0,1
2371,Neutrophils/Monocytes,,95.54054,CD4 Memory T cells,0,1
2372,Neutrophils/Monocytes,,119.175674,CD4 Memory T cells,0,1
2373,Neutrophils/Monocytes,,142.8108,CD4 Memory T cells,0,1
2374,Neutrophils/Monocytes,,166.44595,CD4 Memory T cells,0,1
2375,Neutrophils/Monocytes,,190.08109,CD4 Memory T cells,0,1
2376,Neutrophils/Monocytes,,213.71622,CD4 Memory T cells,0,1
2377,Neutrophils/Monocytes,,237.35135,CD4 Memory T cells,0,1
2378,Neutrophils/Monocytes,,260.98648,CD4 Memory T cells,0,1
2379,Neutrophils/Monocytes,,284.6216,CD4 Memory T cells,0,1
2380,Neutrophils/Monocytes,,308.25674,CD4 Memory T cells,0,1
2381,Neutrophils/Monocytes,,331.8919,CD4 Memory T cells,0,1
2382,Neutrophils/Monocytes,,355.52704,CD4 Memory T cells,0,1
2383,Neutrophils/Monocytes,,379.16217,CD4 Memory T cells,0,1
2384,Neutrophils/Monocytes,,402.7973,CD4 Memory T cells,0,1
2385,Neutrophils/Monocytes,,426.43243,CD4 Memory T cells,0,1
2386,Neutrophils/Monocytes,,450.06757,CD4 Memory T cells,0,1
2387,Neutrophils/Monocytes,,473.7027,CD4 Memory T cells,0,1
2388,Neutrophils/Monocytes,,497.33783,CD4 Memory T cells,0,1
2389,Neutrophils/Monocytes,,520.97296,CD4 Memory T cells,0,1
2390,Neutrophils/Monocytes,,544.6081,CD4 Memory T cells,0,1
2391,Neutrophils/Monocytes,,568.2432,CD4 Memory T cells,0,1
2392,Neutrophils/Monocytes,,591.87836,CD4 Memory T cells,0,1
2393,Neutrophils/Monocytes,,615.5135,CD4 Memory T cells,0,1
2394,Neutrophils/Monocytes,,639.1486,CD4 Memory T cells,0,1
2395,Neutrophils/Monocytes,,662.7838,CD4 Memory T cells,0,1
2396,Neutrophils/Monocytes,,686.41895,CD4 Memory T cells,0,1
2397,Neutrophils/Monocytes,,710.0541,CD4 Memory T cells,0,1
2398,Neutrophils/Monocytes,,733.6892,CD4 Memory T cells,0,1
2399,Neutrophils/Monocytes,,757.32434,CD4 Memory T cells,0,1
2400,Neutrophils/Monocytes,,780.9595,CD4 Memory T cells,0,1
2401,Neutrophils/Monocytes,,804.5946,CD4 Memory T cells,0,1
2402,Neutrophils/Monocytes,,828.22974,CD4 Memory T cells,0,1
2403,Neutrophils/Monocytes,,851.86487,CD4 Memory T cells,0,1
2404,Neutrophils/Monocytes,,875.5,CD4 Memory T cells,0,1
2405,Neutrophils/Monocytes,,899.13513,CD4 Memory T cells,0,1
2406,Neutrophils/Monocytes,,922.77026,CD4 Memory T cells,0,1
2407,Neutrophils/Monocytes,,946.4054,CD4 Memory T cells,0,1
2408,Neutrophils/Monocytes,,970.0405,CD4 Memory T cells,0,1
2409,Neutrophils/Monocytes,,993.67566,CD4 Memory T cells,0,1
2410,Neutrophils/Monocytes,,1017.3108,CD4 Memory T cells,0,1
2411,Neutrophils/Monocytes,,1040.9459,CD4 Memory T cells,0,1
2412,Neutrophils/Monocytes,,1064.581,CD4 Memory T cells,0,1
2413,Neutrophils/Monocytes,,1088.2162,CD4 Memory T cells,0,1
2414,Neutrophils/Monocytes,,1111.8513,CD4 Memory T cells,0,1
2415,Neutrophils/Monocytes,,1135.4865,CD4 Memory T cells,0,1
2416,Neutrophils/Monocytes,,1159.1216,CD4 Memory T cells,0,1
2417,Neutrophils/Monocytes,,1182.7567,CD4 Memory T cells,0,1
2418,Neutrophils/Monocytes,,1206.3918,CD4 Memory T cells,0,1
2419,Neutrophils/Monocytes,,1230.027,CD4 Memory T cells,0,1
2420,Neutrophils/Monocytes,,1253.6621,CD4 Memory T cells,0,1
2421,Neutrophils/Monocytes,,1277.2972,CD4 Memory T cells,0,1
2422,Neutrophils/Monocytes,,1300.9324,CD4 Memory T cells,0,1
2423,Neutrophils/Monocytes,,1324.5676,CD4 Memory T cells,0,1
2424,Neutrophils/Monocytes,,1348.2028,CD4 Memory T cells,0,1
2425,Neutrophils/Monocytes,,1371.8379,CD4 Memory T cells,0,1
2426,Neutrophils/Monocytes,,1395.473,CD4 Memory T cells,0,1
2427,Neutrophils/Monocytes,,1419.1082,CD4 Memory T cells,0,1
2428,Neutrophils/Monocytes,,1442.7433,CD4 Memory T cells,0,1
2429,Neutrophils/Monocytes,,1466.3784,CD4 Memory T cells,0,1
2430,Neutrophils/Monocytes,,1490.0135,CD4 Memory T cells,0,1
2431,Neutrophils/Monocytes,,1513.6487,CD4 Memory T cells,0,1
2432,Neutrophils/Monocytes,,1537.2838,CD4 Memory T cells,0,1
2433,Neutrophils/Monocytes,,1560.919,CD4 Memory T cells,0,1
2434,Neutrophils/Monocytes,,1584.5541,CD4 Memory T cells,0,1
2435,Neutrophils/Monocytes,,1608.1892,CD4 Memory T cells,0,1
2436,Neutrophils/Monocytes,,1631.8243,CD4 Memory T cells,0,1
2437,Neutrophils/Monocytes,,1655.4595,CD4 Memory T cells,0,1
2438,Neutrophils/Monocytes,,1679.0946,CD4 Memory T cells,0,1
2439,Neutrophils/Monocytes,,1702.7297,CD4 Memory T cells,0,1
2440,Neutrophils/Monocytes,,1726.3649,CD4 Memory T cells,0,1
2441,Neutrophils/Monocytes,,1750.0,CD4 Memory T cells,0,1
2442,Podoplanin,,24.635136,CD4 Memory T cells,0,1
2443,Podoplanin,,48.27027,CD4 Memory T cells,0,1
2444,Podoplanin,,71.9054,CD4 Memory T cells,0,1
2445,Podoplanin,,95.54054,CD4 Memory T cells,0,1
2446,Podoplanin,,119.175674,CD4 Memory T cells,0,1
2447,Podoplanin,,142.8108,CD4 Memory T cells,0,1
2448,Podoplanin,,166.44595,CD4 Memory T cells,0,1
2449,Podoplanin,,190.08109,CD4 Memory T cells,0,1
2450,Podoplanin,,213.71622,CD4 Memory T cells,0,1
2451,Podoplanin,,237.35135,CD4 Memory T cells,0,1
2452,Podoplanin,,260.98648,CD4 Memory T cells,0,1
2453,Podoplanin,,284.6216,CD4 Memory T cells,0,1
2454,Podoplanin,,308.25674,CD4 Memory T cells,0,1
2455,Podoplanin,,331.8919,CD4 Memory T cells,0,1
2456,Podoplanin,,355.52704,CD4 Memory T cells,0,1
2457,Podoplanin,,379.16217,CD4 Memory T cells,0,1
2458,Podoplanin,,402.7973,CD4 Memory T cells,0,1
2459,Podoplanin,,426.43243,CD4 Memory T cells,0,1
2460,Podoplanin,,450.06757,CD4 Memory T cells,0,1
2461,Podoplanin,,473.7027,CD4 Memory T cells,0,1
2462,Podoplanin,,497.33783,CD4 Memory T cells,0,1
2463,Podoplanin,,520.97296,CD4 Memory T cells,0,1
2464,Podoplanin,,544.6081,CD4 Memory T cells,0,1
2465,Podoplanin,,568.2432,CD4 Memory T cells,0,1
2466,Podoplanin,,591.87836,CD4 Memory T cells,0,1
2467,Podoplanin,,615.5135,CD4 Memory T cells,0,1
2468,Podoplanin,,639.1486,CD4 Memory T cells,0,1
2469,Podoplanin,,662.7838,CD4 Memory T cells,0,1
2470,Podoplanin,,686.41895,CD4 Memory T cells,0,1
2471,Podoplanin,,710.0541,CD4 Memory T cells,0,1
2472,Podoplanin,,733.6892,CD4 Memory T cells,0,1
2473,Podoplanin,,757.32434,CD4 Memory T cells,0,1
2474,Podoplanin,,780.9595,CD4 Memory T cells,0,1
2475,Podoplanin,,804.5946,CD4 Memory T cells,0,1
2476,Podoplanin,,828.22974,CD4 Memory T cells,0,1
2477,Podoplanin,,851.86487,CD4 Memory T cells,0,1
2478,Podoplanin,,875.5,CD4 Memory T cells,0,1
2479,Podoplanin,,899.13513,CD4 Memory T cells,0,1
2480,Podoplanin,,922.77026,CD4 Memory T cells,0,1
2481,Podoplanin,,946.4054,CD4 Memory T cells,0,1
2482,Podoplanin,,970.0405,CD4 Memory T cells,0,1
2483,Podoplanin,,993.67566,CD4 Memory T cells,0,1
2484,Podoplanin,,1017.3108,CD4 Memory T cells,0,1
2485,Podoplanin,,1040.9459,CD4 Memory T cells,0,1
2486,Podoplanin,,1064.581,CD4 Memory T cells,0,1
2487,Podoplanin,,1088.2162,CD4 Memory T cells,0,1
2488,Podoplanin,,1111.8513,CD4 Memory T cells,0,1
2489,Podoplanin,,1135.4865,CD4 Memory T cells,0,1
2490,Podoplanin,,1159.1216,CD4 Memory T cells,0,1
2491,Podoplanin,,1182.7567,CD4 Memory T cells,0,1
2492,Podoplanin,,1206.3918,CD4 Memory T cells,0,1
2493,Podoplanin,,1230.027,CD4 Memory T cells,0,1
2494,Podoplanin,,1253.6621,CD4 Memory T cells,0,1
2495,Podoplanin,,1277.2972,CD4 Memory T cells,0,1
2496,Podoplanin,,1300.9324,CD4 Memory T cells,0,1
2497,Podoplanin,,1324.5676,CD4 Memory T cells,0,1
2498,Podoplanin,,1348.2028,CD4 Memory T cells,0,1
2499,Podoplanin,,1371.8379,CD4 Memory T cells,0,1
2500,Podoplanin,,1395.473,CD4 Memory T cells,0,1
2501,Podoplanin,,1419.1082,CD4 Memory T cells,0,1
2502,Podoplanin,,1442.7433,CD4 Memory T cells,0,1
2503,Podoplanin,,1466.3784,CD4 Memory T cells,0,1
2504,Podoplanin,,1490.0135,CD4 Memory T cells,0,1
2505,Podoplanin,,1513.6487,CD4 Memory T cells,0,1
2506,Podoplanin,,1537.2838,CD4 Memory T cells,0,1
2507,Podoplanin,,1560.919,CD4 Memory T cells,0,1
2508,Podoplanin,,1584.5541,CD4 Memory T cells,0,1
2509,Podoplanin,,1608.1892,CD4 Memory T cells,0,1
2510,Podoplanin,,1631.8243,CD4 Memory T cells,0,1
2511,Podoplanin,,1655.4595,CD4 Memory T cells,0,1
2512,Podoplanin,,1679.0946,CD4 Memory T cells,0,1
2513,Podoplanin,,1702.7297,CD4 Memory T cells,0,1
2514,Podoplanin,,1726.3649,CD4 Memory T cells,0,1
2515,Podoplanin,,1750.0,CD4 Memory T cells,0,1
2516,Sinusoidal cells,,24.635136,CD4 Memory T cells,0,1
2517,Sinusoidal cells,,48.27027,CD4 Memory T cells,0,1
2518,Sinusoidal cells,,71.9054,CD4 Memory T cells,0,1
2519,Sinusoidal cells,,95.54054,CD4 Memory T cells,0,1
2520,Sinusoidal cells,,119.175674,CD4 Memory T cells,0,1
2521,Sinusoidal cells,,142.8108,CD4 Memory T cells,0,1
2522,Sinusoidal cells,,166.44595,CD4 Memory T cells,0,1
2523,Sinusoidal cells,,190.08109,CD4 Memory T cells,0,1
2524,Sinusoidal cells,,213.71622,CD4 Memory T cells,0,1
2525,Sinusoidal cells,,237.35135,CD4 Memory T cells,0,1
2526,Sinusoidal cells,,260.98648,CD4 Memory T cells,0,1
2527,Sinusoidal cells,,284.6216,CD4 Memory T cells,0,1
2528,Sinusoidal cells,,308.25674,CD4 Memory T cells,0,1
2529,Sinusoidal cells,,331.8919,CD4 Memory T cells,0,1
2530,Sinusoidal cells,,355.52704,CD4 Memory T cells,0,1
2531,Sinusoidal cells,,379.16217,CD4 Memory T cells,0,1
2532,Sinusoidal cells,,402.7973,CD4 Memory T cells,0,1
2533,Sinusoidal cells,,426.43243,CD4 Memory T cells,0,1
2534,Sinusoidal cells,,450.06757,CD4 Memory T cells,0,1
2535,Sinusoidal cells,,473.7027,CD4 Memory T cells,0,1
2536,Sinusoidal cells,,497.33783,CD4 Memory T cells,0,1
2537,Sinusoidal cells,,520.97296,CD4 Memory T cells,0,1
2538,Sinusoidal cells,,544.6081,CD4 Memory T cells,0,1
2539,Sinusoidal cells,,568.2432,CD4 Memory T cells,0,1
2540,Sinusoidal cells,,591.87836,CD4 Memory T cells,0,1
2541,Sinusoidal cells,,615.5135,CD4 Memory T cells,0,1
2542,Sinusoidal cells,,639.1486,CD4 Memory T cells,0,1
2543,Sinusoidal cells,,662.7838,CD4 Memory T cells,0,1
2544,Sinusoidal cells,,686.41895,CD4 Memory T cells,0,1
2545,Sinusoidal cells,,710.0541,CD4 Memory T cells,0,1
2546,Sinusoidal cells,,733.6892,CD4 Memory T cells,0,1
2547,Sinusoidal cells,,757.32434,CD4 Memory T cells,0,1
2548,Sinusoidal cells,,780.9595,CD4 Memory T cells,0,1
2549,Sinusoidal cells,,804.5946,CD4 Memory T cells,0,1
2550,Sinusoidal cells,,828.22974,CD4 Memory T cells,0,1
2551,Sinusoidal cells,,851.86487,CD4 Memory T cells,0,1
2552,Sinusoidal cells,,875.5,CD4 Memory T cells,0,1
2553,Sinusoidal cells,,899.13513,CD4 Memory T cells,0,1
2554,Sinusoidal cells,,922.77026,CD4 Memory T cells,0,1
2555,Sinusoidal cells,,946.4054,CD4 Memory T cells,0,1
2556,Sinusoidal cells,,970.0405,CD4 Memory T cells,0,1
2557,Sinusoidal cells,,993.67566,CD4 Memory T cells,0,1
2558,Sinusoidal cells,,1017.3108,CD4 Memory T cells,0,1
2559,Sinusoidal cells,,1040.9459,CD4 Memory T cells,0,1
2560,Sinusoidal cells,,1064.581,CD4 Memory T cells,0,1
2561,Sinusoidal cells,,1088.2162,CD4 Memory T cells,0,1
2562,Sinusoidal cells,,1111.8513,CD4 Memory T cells,0,1
2563,Sinusoidal cells,,1135.4865,CD4 Memory T cells,0,1
2564,Sinusoidal cells,,1159.1216,CD4 Memory T cells,0,1
2565,Sinusoidal cells,,1182.7567,CD4 Memory T cells,0,1
2566,Sinusoidal cells,,1206.3918,CD4 Memory T cells,0,1
2567,Sinusoidal cells,,1230.027,CD4 Memory T cells,0,1
2568,Sinusoidal cells,,1253.6621,CD4 Memory T cells,0,1
2569,Sinusoidal cells,,1277.2972,CD4 Memory T cells,0,1
2570,Sinusoidal cells,,1300.9324,CD4 Memory T cells,0,1
2571,Sinusoidal cells,,1324.5676,CD4 Memory T cells,0,1
2572,Sinusoidal cells,,1348.2028,CD4 Memory T cells,0,1
2573,Sinusoidal cells,,1371.8379,CD4 Memory T cells,0,1
2574,Sinusoidal cells,,1395.473,CD4 Memory T cells,0,1
2575,Sinusoidal cells,,1419.1082,CD4 Memory T cells,0,1
2576,Sinusoidal cells,,1442.7433,CD4 Memory T cells,0,1
2577,Sinusoidal cells,,1466.3784,CD4 Memory T cells,0,1
2578,Sinusoidal cells,,1490.0135,CD4 Memory T cells,0,1
2579,Sinusoidal cells,,1513.6487,CD4 Memory T cells,0,1
2580,Sinusoidal cells,,1537.2838,CD4 Memory T cells,0,1
2581,Sinusoidal cells,,1560.919,CD4 Memory T cells,0,1
2582,Sinusoidal cells,,1584.5541,CD4 Memory T cells,0,1
2583,Sinusoidal cells,,1608.1892,CD4 Memory T cells,0,1
2584,Sinusoidal cells,,1631.8243,CD4 Memory T cells,0,1
2585,Sinusoidal cells,,1655.4595,CD4 Memory T cells,0,1
2586,Sinusoidal cells,,1679.0946,CD4 Memory T cells,0,1
2587,Sinusoidal cells,,1702.7297,CD4 Memory T cells,0,1
2588,Sinusoidal cells,,1726.3649,CD4 Memory T cells,0,1
2589,Sinusoidal cells,,1750.0,CD4 Memory T cells,0,1
2590,indistinct,,24.635136,CD4 Memory T cells,0,1
2591,indistinct,,48.27027,CD4 Memory T cells,0,1
2592,indistinct,,71.9054,CD4 Memory T cells,0,1
2593,indistinct,,95.54054,CD4 Memory T cells,0,1
2594,indistinct,,119.175674,CD4 Memory T cells,0,1
2595,indistinct,,142.8108,CD4 Memory T cells,0,1
2596,indistinct,,166.44595,CD4 Memory T cells,0,1
2597,indistinct,,190.08109,CD4 Memory T cells,0,1
2598,indistinct,,213.71622,CD4 Memory T cells,0,1
2599,indistinct,,237.35135,CD4 Memory T cells,0,1
2600,indistinct,,260.98648,CD4 Memory T cells,0,1
2601,indistinct,,284.6216,CD4 Memory T cells,0,1
2602,indistinct,,308.25674,CD4 Memory T cells,0,1
2603,indistinct,,331.8919,CD4 Memory T cells,0,1
2604,indistinct,,355.52704,CD4 Memory T cells,0,1
2605,indistinct,,379.16217,CD4 Memory T cells,0,1
2606,indistinct,,402.7973,CD4 Memory T cells,0,1
2607,indistinct,,426.43243,CD4 Memory T cells,0,1
2608,indistinct,,450.06757,CD4 Memory T cells,0,1
2609,indistinct,,473.7027,CD4 Memory T cells,0,1
2610,indistinct,,497.33783,CD4 Memory T cells,0,1
2611,indistinct,,520.97296,CD4 Memory T cells,0,1
2612,indistinct,,544.6081,CD4 Memory T cells,0,1
2613,indistinct,,568.2432,CD4 Memory T cells,0,1
2614,indistinct,,591.87836,CD4 Memory T cells,0,1
2615,indistinct,,615.5135,CD4 Memory T cells,0,1
2616,indistinct,,639.1486,CD4 Memory T cells,0,1
2617,indistinct,,662.7838,CD4 Memory T cells,0,1
2618,indistinct,,686.41895,CD4 Memory T cells,0,1
2619,indistinct,,710.0541,CD4 Memory T cells,0,1
2620,indistinct,,733.6892,CD4 Memory T cells,0,1
2621,indistinct,,757.32434,CD4 Memory T cells,0,1
2622,indistinct,,780.9595,CD4 Memory T cells,0,1
2623,indistinct,,804.5946,CD4 Memory T cells,0,1
2624,indistinct,,828.22974,CD4 Memory T cells,0,1
2625,indistinct,,851.86487,CD4 Memory T cells,0,1
2626,indistinct,,875.5,CD4 Memory T cells,0,1
2627,indistinct,,899.13513,CD4 Memory T cells,0,1
2628,indistinct,,922.77026,CD4 Memory T cells,0,1
2629,indistinct,,946.4054,CD4 Memory T cells,0,1
2630,indistinct,,970.0405,CD4 Memory T cells,0,1
2631,indistinct,,993.67566,CD4 Memory T cells,0,1
2632,indistinct,,1017.3108,CD4 Memory T cells,0,1
2633,indistinct,,1040.9459,CD4 Memory T cells,0,1
2634,indistinct,,1064.581,CD4 Memory T cells,0,1
2635,indistinct,,1088.2162,CD4 Memory T cells,0,1
2636,indistinct,,1111.8513,CD4 Memory T cells,0,1
2637,indistinct,,1135.4865,CD4 Memory T cells,0,1
2638,indistinct,,1159.1216,CD4 Memory T cells,0,1
2639,indistinct,,1182.7567,CD4 Memory T cells,0,1
2640,indistinct,,1206.3918,CD4 Memory T cells,0,1
2641,indistinct,,1230.027,CD4 Memory T cells,0,1
2642,indistinct,,1253.6621,CD4 Memory T cells,0,1
2643,indistinct,,1277.2972,CD4 Memory T cells,0,1
2644,indistinct,,1300.9324,CD4 Memory T cells,0,1
2645,indistinct,,1324.5676,CD4 Memory T cells,0,1
2646,indistinct,,1348.2028,CD4 Memory T cells,0,1
2647,indistinct,,1371.8379,CD4 Memory T cells,0,1
2648,indistinct,,1395.473,CD4 Memory T cells,0,1
2649,indistinct,,1419.1082,CD4 Memory T cells,0,1
2650,indistinct,,1442.7433,CD4 Memory T cells,0,1
2651,indistinct,,1466.3784,CD4 Memory T cells,0,1
2652,indistinct,,1490.0135,CD4 Memory T cells,0,1
2653,indistinct,,1513.6487,CD4 Memory T cells,0,1
2654,indistinct,,1537.2838,CD4 Memory T cells,0,1
2655,indistinct,,1560.919,CD4 Memory T cells,0,1
2656,indistinct,,1584.5541,CD4 Memory T cells,0,1
2657,indistinct,,1608.1892,CD4 Memory T cells,0,1
2658,indistinct,,1631.8243,CD4 Memory T cells,0,1
2659,indistinct,,1655.4595,CD4 Memory T cells,0,1
2660,indistinct,,1679.0946,CD4 Memory T cells,0,1
2661,indistinct,,1702.7297,CD4 Memory T cells,0,1
2662,indistinct,,1726.3649,CD4 Memory T cells,0,1
2663,indistinct,,1750.0,CD4 Memory T cells,0,1
2664,"B cells, red pulp",,24.635136,CD8 Memory T cells,0,1
2665,"B cells, red pulp",,48.27027,CD8 Memory T cells,0,1
2666,"B cells, red pulp",,71.9054,CD8 Memory T cells,0,1
2667,"B cells, red pulp",,95.54054,CD8 Memory T cells,0,1
2668,"B cells, red pulp",,119.175674,CD8 Memory T cells,0,1
2669,"B cells, red pulp",,142.8108,CD8 Memory T cells,0,1
2670,"B cells, red pulp",,166.44595,CD8 Memory T cells,0,1
2671,"B cells, red pulp",,190.08109,CD8 Memory T cells,0,1
2672,"B cells, red pulp",,213.71622,CD8 Memory T cells,0,1
2673,"B cells, red pulp",,237.35135,CD8 Memory T cells,0,1
2674,"B cells, red pulp",,260.98648,CD8 Memory T cells,0,1
2675,"B cells, red pulp",,284.6216,CD8 Memory T cells,0,1
2676,"B cells, red pulp",,308.25674,CD8 Memory T cells,0,1
2677,"B cells, red pulp",,331.8919,CD8 Memory T cells,0,1
2678,"B cells, red pulp",,355.52704,CD8 Memory T cells,0,1
2679,"B cells, red pulp",,379.16217,CD8 Memory T cells,0,1
2680,"B cells, red pulp",,402.7973,CD8 Memory T cells,0,1
2681,"B cells, red pulp",,426.43243,CD8 Memory T cells,0,1
2682,"B cells, red pulp",,450.06757,CD8 Memory T cells,0,1
2683,"B cells, red pulp",,473.7027,CD8 Memory T cells,0,1
2684,"B cells, red pulp",,497.33783,CD8 Memory T cells,0,1
2685,"B cells, red pulp",,520.97296,CD8 Memory T cells,0,1
2686,"B cells, red pulp",,544.6081,CD8 Memory T cells,0,1
2687,"B cells, red pulp",,568.2432,CD8 Memory T cells,0,1
2688,"B cells, red pulp",,591.87836,CD8 Memory T cells,0,1
2689,"B cells, red pulp",,615.5135,CD8 Memory T cells,0,1
2690,"B cells, red pulp",,639.1486,CD8 Memory T cells,0,1
2691,"B cells, red pulp",,662.7838,CD8 Memory T cells,0,1
2692,"B cells, red pulp",,686.41895,CD8 Memory T cells,0,1
2693,"B cells, red pulp",,710.0541,CD8 Memory T cells,0,1
2694,"B cells, red pulp",,733.6892,CD8 Memory T cells,0,1
2695,"B cells, red pulp",,757.32434,CD8 Memory T cells,0,1
2696,"B cells, red pulp",,780.9595,CD8 Memory T cells,0,1
2697,"B cells, red pulp",,804.5946,CD8 Memory T cells,0,1
2698,"B cells, red pulp",,828.22974,CD8 Memory T cells,0,1
2699,"B cells, red pulp",,851.86487,CD8 Memory T cells,0,1
2700,"B cells, red pulp",,875.5,CD8 Memory T cells,0,1
2701,"B cells, red pulp",,899.13513,CD8 Memory T cells,0,1
2702,"B cells, red pulp",,922.77026,CD8 Memory T cells,0,1
2703,"B cells, red pulp",,946.4054,CD8 Memory T cells,0,1
2704,"B cells, red pulp",,970.0405,CD8 Memory T cells,0,1
2705,"B cells, red pulp",,993.67566,CD8 Memory T cells,0,1
2706,"B cells, red pulp",,1017.3108,CD8 Memory T cells,0,1
2707,"B cells, red pulp",,1040.9459,CD8 Memory T cells,0,1
2708,"B cells, red pulp",,1064.581,CD8 Memory T cells,0,1
2709,"B cells, red pulp",,1088.2162,CD8 Memory T cells,0,1
2710,"B cells, red pulp",,1111.8513,CD8 Memory T cells,0,1
2711,"B cells, red pulp",,1135.4865,CD8 Memory T cells,0,1
2712,"B cells, red pulp",,1159.1216,CD8 Memory T cells,0,1
2713,"B cells, red pulp",,1182.7567,CD8 Memory T cells,0,1
2714,"B cells, red pulp",,1206.3918,CD8 Memory T cells,0,1
2715,"B cells, red pulp",,1230.027,CD8 Memory T cells,0,1
2716,"B cells, red pulp",,1253.6621,CD8 Memory T cells,0,1
2717,"B cells, red pulp",,1277.2972,CD8 Memory T cells,0,1
2718,"B cells, red pulp",,1300.9324,CD8 Memory T cells,0,1
2719,"B cells, red pulp",,1324.5676,CD8 Memory T cells,0,1
2720,"B cells, red pulp",,1348.2028,CD8 Memory T cells,0,1
2721,"B cells, red pulp",,1371.8379,CD8 Memory T cells,0,1
2722,"B cells, red pulp",,1395.473,CD8 Memory T cells,0,1
2723,"B cells, red pulp",,1419.1082,CD8 Memory T cells,0,1
2724,"B cells, red pulp",,1442.7433,CD8 Memory T cells,0,1
2725,"B cells, red pulp",,1466.3784,CD8 Memory T cells,0,1
2726,"B cells, red pulp",,1490.0135,CD8 Memory T cells,0,1
2727,"B cells, red pulp",,1513.6487,CD8 Memory T cells,0,1
2728,"B cells, red pulp",,1537.2838,CD8 Memory T cells,0,1
2729,"B cells, red pulp",,1560.919,CD8 Memory T cells,0,1
2730,"B cells, red pulp",,1584.5541,CD8 Memory T cells,0,1
2731,"B cells, red pulp",,1608.1892,CD8 Memory T cells,0,1
2732,"B cells, red pulp",,1631.8243,CD8 Memory T cells,0,1
2733,"B cells, red pulp",,1655.4595,CD8 Memory T cells,0,1
2734,"B cells, red pulp",,1679.0946,CD8 Memory T cells,0,1
2735,"B cells, red pulp",,1702.7297,CD8 Memory T cells,0,1
2736,"B cells, red pulp",,1726.3649,CD8 Memory T cells,0,1
2737,"B cells, red pulp",,1750.0,CD8 Memory T cells,0,1
2738,Blood endothelial,,24.635136,CD8 Memory T cells,0,1
2739,Blood endothelial,,48.27027,CD8 Memory T cells,0,1
2740,Blood endothelial,,71.9054,CD8 Memory T cells,0,1
2741,Blood endothelial,,95.54054,CD8 Memory T cells,0,1
2742,Blood endothelial,,119.175674,CD8 Memory T cells,0,1
2743,Blood endothelial,,142.8108,CD8 Memory T cells,0,1
2744,Blood endothelial,,166.44595,CD8 Memory T cells,0,1
2745,Blood endothelial,,190.08109,CD8 Memory T cells,0,1
2746,Blood endothelial,,213.71622,CD8 Memory T cells,0,1
2747,Blood endothelial,,237.35135,CD8 Memory T cells,0,1
2748,Blood endothelial,,260.98648,CD8 Memory T cells,0,1
2749,Blood endothelial,,284.6216,CD8 Memory T cells,0,1
2750,Blood endothelial,,308.25674,CD8 Memory T cells,0,1
2751,Blood endothelial,,331.8919,CD8 Memory T cells,0,1
2752,Blood endothelial,,355.52704,CD8 Memory T cells,0,1
2753,Blood endothelial,,379.16217,CD8 Memory T cells,0,1
2754,Blood endothelial,,402.7973,CD8 Memory T cells,0,1
2755,Blood endothelial,,426.43243,CD8 Memory T cells,0,1
2756,Blood endothelial,,450.06757,CD8 Memory T cells,0,1
2757,Blood endothelial,,473.7027,CD8 Memory T cells,0,1
2758,Blood endothelial,,497.33783,CD8 Memory T cells,0,1
2759,Blood endothelial,,520.97296,CD8 Memory T cells,0,1
2760,Blood endothelial,,544.6081,CD8 Memory T cells,0,1
2761,Blood endothelial,,568.2432,CD8 Memory T cells,0,1
2762,Blood endothelial,,591.87836,CD8 Memory T cells,0,1
2763,Blood endothelial,,615.5135,CD8 Memory T cells,0,1
2764,Blood endothelial,,639.1486,CD8 Memory T cells,0,1
2765,Blood endothelial,,662.7838,CD8 Memory T cells,0,1
2766,Blood endothelial,,686.41895,CD8 Memory T cells,0,1
2767,Blood endothelial,,710.0541,CD8 Memory T cells,0,1
2768,Blood endothelial,,733.6892,CD8 Memory T cells,0,1
2769,Blood endothelial,,757.32434,CD8 Memory T cells,0,1
2770,Blood endothelial,,780.9595,CD8 Memory T cells,0,1
2771,Blood endothelial,,804.5946,CD8 Memory T cells,0,1
2772,Blood endothelial,,828.22974,CD8 Memory T cells,0,1
2773,Blood endothelial,,851.86487,CD8 Memory T cells,0,1
2774,Blood endothelial,,875.5,CD8 Memory T cells,0,1
2775,Blood endothelial,,899.13513,CD8 Memory T cells,0,1
2776,Blood endothelial,,922.77026,CD8 Memory T cells,0,1
2777,Blood endothelial,,946.4054,CD8 Memory T cells,0,1
2778,Blood endothelial,,970.0405,CD8 Memory T cells,0,1
